goal	rule	score
p6(a24, X45, X55)	p6(a24, X74, a41)	0
p6(a24, X413, X513)	p6(a24, a22, a67)	0
p4(X65, X15)	p4(a63, a65)	0
p4(X613, X113)	p4(a14, a85)	0
p6(a24, X711, X69)	p6(a24, X711, a32)	0
p6(a24, X45, X55)	p6(a24, a63, a46)	0
p6(a24, X43, X53)	p6(a24, a45, a80)	0
p4(X68, X18)	p4(a16, a53)	0
p6(a24, a87, X610)	p6(a24, a87, a21)	0
p6(a24, X45, X55)	p6(a24, a91, a22)	0
p4(X613, X113)	p4(a98, a66)	0
p6(a24, a90, X611)	p6(a24, a90, a1)	0
p6(a24, X46, X56)	p6(a24, a31, a14)	0
p6(a24, X48, X58)	p6(a24, a16, a57)	0
p6(a24, X45, X55)	p6(a24, a12, a81)	0
p4(X47, X17)	p4(a87, a68)	0
p6(a24, X413, X513)	p6(a24, a99, a31)	0
p8(X24, X24)	p8(a79, a79)	0
p4(X65, X15)	p4(a7, a62)	0
p6(a24, a47, X611)	p6(a24, a47, a88)	0
p6(a93, X67, X57)	p6(a93, a14, a88)	0
p6(a24, X48, X58)	p6(a24, a10, a82)	0
p4(X65, X15)	p4(a20, a13)	0
p6(a24, X45, X55)	p6(a24, a88, a21)	0
p6(a24, X45, X55)	p6(a24, a16, a70)	0
p6(a24, X45, X55)	p6(a24, a91, a12)	0
p6(a24, a90, X610)	p6(a24, a90, a27)	0
p4(a17, X112)	p4(a17, a38)	0
p4(X613, X113)	p4(a97, a96)	0
p0(X410, X710)	p0(a91, a0)	0
p6(a24, X42, X52)	p6(a24, a86, a15)	0
p4(X411, X111)	p4(a88, a57)	0
p6(a24, X45, X55)	p6(a24, a81, a22)	0
p6(a24, X45, X55)	p6(a24, a28, a88)	0
p4(X65, X15)	p4(a45, a29)	0
p4(a45, X111)	p4(a45, a15)	0
p4(a14, X13)	p4(a14, a10)	0
p6(a24, X44, X54)	p6(a24, a86, a80)	0
p6(a24, X47, X57)	p6(a24, X64, a28)	0
p8(X42, X72)	p8(a1, a20)	0
p8(X411, X711)	p8(a0, a20)	0
p4(X63, X13)	p4(a31, a13)	0
p4(X612, X112)	p4(a46, a53)	0
p6(a24, X410, X510)	p6(a24, a0, a33)	0
p6(a24, a16, a14)	p6(a24, a16, a14)	0
p6(a24, a87, X69)	p6(a24, a87, a45)	0
p4(a5, X13)	p4(a5, a18)	0
p6(a24, a45, X61)	p6(a24, a45, a11)	0
p6(a24, a56, X610)	p6(a24, a56, a26)	0
p6(a24, X48, X58)	p6(a24, X64, a92)	0
p4(X49, X19)	p4(a88, a58)	0
p6(a24, a21, a16)	p6(a24, a21, a16)	0
p4(X65, X15)	p4(a16, a11)	0
p6(a24, X45, X55)	p6(a24, a64, a38)	0
p4(a25, X111)	p4(a25, a47)	0
p6(a24, a45, X61)	p6(a24, a45, a96)	0
p4(X612, X112)	p4(a0, a20)	0
p3(a28, X0)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p6(a24, X43, X53)	p6(a24, a13, a30)	0
p4(X43, X13)	p4(a12, a18)	0
p4(X65, X15)	p4(a38, a47)	0
p4(X43, X13)	p4(a28, a27)	0
p4(X412, X112)	p4(a94, a1)	0
p6(a24, X48, X58)	p6(a24, X64, a59)	0
p6(a24, X45, X55)	p6(a24, a15, a34)	0
p4(a46, X112)	p4(a46, a14)	0
p6(a24, X710, X68)	p6(a24, X710, a21)	0
p6(a24, a10, X64)	p6(a24, a10, a16)	0
p6(a24, X412, X512)	p6(a24, a41, a10)	0
p6(a24, X413, X513)	p6(a24, a0, a93)	0
p4(a44, X111)	p4(a44, a21)	0
p4(X43, X13)	p4(a44, a11)	0
p4(X412, X112)	p4(a21, a14)	0
p6(a24, X413, X513)	p6(a24, a91, a15)	0
p4(X65, X15)	p4(a34, a11)	0
p6(a24, X48, X58)	p6(a24, X77, a40)	0
p4(X43, X13)	p4(a44, a46)	0
p6(a24, X413, X513)	p6(a24, a41, a71)	0
p9(a66)	p9(X0) :- p7(a14, X0)	0
p6(a24, X45, X55)	p6(a24, a46, a45)	0
p6(a24, X413, X513)	p6(a24, a56, a1)	0
p6(a24, X413, X513)	p6(a24, a36, a36)	0
p6(a24, a38, X64)	p6(a24, a38, a81)	0
p6(a24, X413, X513)	p6(a24, a93, a19)	0
p6(a24, X71, a11)	p6(a24, X71, a11)	0
p6(a24, X44, X54)	p6(a24, a47, a67)	0
p4(X65, X15)	p4(a42, a10)	0
p4(X43, X13)	p4(a29, a57)	0
p4(X43, a1)	p4(a44, a1)	0
p6(a24, X413, X513)	p6(a24, a70, a10)	0
p6(a24, X48, X58)	p6(a24, a18, a92)	0
p4(X613, X113)	p4(a40, a93)	0
p6(a24, X412, X512)	p6(a24, a16, a71)	0
p6(a24, X43, X53)	p6(a24, a87, a15)	0
p4(a57, X111)	p4(a57, a1)	0
p6(a24, a18, X64)	p6(a24, a18, a10)	0
p6(a24, X412, X512)	p6(a24, a65, a3)	0
p4(X412, X112)	p4(a5, a45)	0
p4(X411, a85)	p4(a45, a85)	0
p9(a62)	p9(X5) :- p9(X5), p7(X5, X0)	0
p6(a24, X45, X55)	p6(a24, a54, a14)	0
p4(X44, X14)	p4(a85, a24)	0
p4(a24, X14)	p4(a24, a66)	0
p6(a24, X45, X55)	p6(a24, a47, a12)	0
p6(a24, X45, X55)	p6(a24, a27, a33)	0
p4(X613, X113)	p4(a64, a31)	0
p4(X49, X19)	p4(a5, a24)	0
p6(a24, a38, X69)	p6(a24, a38, a46)	0
p6(a24, X411, X511)	p6(a24, X69, a88)	0
p4(X43, X13)	p4(a44, a20)	0
p3(a0, a13)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p4(X613, X113)	p4(a62, a34)	0
p6(a24, X45, X55)	p6(a24, a99, a20)	0
p6(a93, X612, X512)	p6(a93, a10, a51)	0
p6(a24, a16, X62)	p6(a24, a16, a28)	0
p8(X42, X72)	p8(a93, a0)	0
p6(a24, X48, X58)	p6(a24, a16, a16)	0
p6(a24, X413, X513)	p6(a24, a64, a16)	0
p6(a24, X45, X55)	p6(a24, a10, a3)	0
p4(X411, a1)	p4(a60, a1)	0
p4(X63, X13)	p4(a99, a12)	0
p4(X47, X17)	p4(a4, a11)	0
p6(a24, X411, X511)	p6(a24, a81, a52)	0
p6(a24, X413, X513)	p6(a24, a38, a22)	0
p6(a24, X413, X513)	p6(a24, X712, a20)	0
p4(a65, X13)	p4(a65, a63)	0
p8(X210, X210)	p8(a96, a96)	0
p4(X412, X112)	p4(a38, a83)	0
p7(a14, a23)	p7(X4, X8) :- p1(X0, X8, X4)	0
p4(a69, X0)	p4(X5, X5) :- p7(X5, a57), p2(X5, a0)	0
p6(a24, X413, X513)	p6(a24, a42, a33)	0
p4(X43, a51)	p4(a65, a51)	0
p4(X411, X111)	p4(a28, a14)	0
p4(X63, X13)	p4(a94, a12)	0
p6(a24, X48, X58)	p6(a24, a46, a92)	0
p4(X612, X112)	p4(a32, a96)	0
p4(X612, X112)	p4(a51, a39)	0
p4(X65, X15)	p4(a15, a21)	0
p6(a24, a0, X62)	p6(a24, a0, a44)	0
p6(a24, a87, X610)	p6(a24, a87, a85)	0
p6(a24, X45, X55)	p6(a24, X63, a10)	0
p5(a16, a17)	p5(X7, X5) :- p1(X7, X2, X5)	0
p3(X0, a20)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p4(X412, X112)	p4(a14, a34)	0
p6(a24, X412, X512)	p6(a24, a86, a42)	0
p4(X43, X13)	p4(a96, a38)	0
p4(X411, X111)	p4(a0, a51)	0
p3(a47, a16)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p6(a24, X45, X55)	p6(a24, a0, a16)	0
p6(a24, a10, X61)	p6(a24, a10, a21)	0
p6(a93, X63, X53)	p6(a93, a44, a14)	0
p4(X47, X17)	p4(a14, a51)	0
p4(X411, X111)	p4(a27, a63)	0
p4(X613, X113)	p4(a1, a31)	0
p6(a24, X413, X513)	p6(a24, a47, a91)	0
p6(a24, X44, X54)	p6(a24, a28, a14)	0
p6(a24, X46, X56)	p6(a24, a0, a67)	0
p4(X65, X15)	p4(a29, a83)	0
p4(X43, X13)	p4(a29, a27)	0
p6(a24, X45, X55)	p6(a24, a54, a13)	0
p4(a0, a10)	p4(a0, a10)	0
p4(X412, X112)	p4(a28, a91)	0
p6(a24, X45, X55)	p6(a24, a28, a52)	0
p4(X44, X14)	p4(a45, a89)	0
p4(X411, X111)	p4(a21, a66)	0
p6(a24, X44, X54)	p6(a24, a54, a81)	0
p4(X613, X113)	p4(a24, a65)	0
p6(a24, X411, X511)	p6(a24, a28, a13)	0
p4(a94, X13)	p4(a94, a38)	0
p6(a24, X42, X52)	p6(a24, a70, a16)	0
p6(a24, X44, X54)	p6(a24, a51, a10)	0
p6(a24, X412, X512)	p6(a24, a81, a11)	0
p6(a24, X412, X512)	p6(a24, a16, a33)	0
p6(a24, X413, X513)	p6(a24, a85, a47)	0
p4(X65, X15)	p4(a38, a79)	0
p8(X410, X710)	p8(a61, a0)	0
p4(X412, X112)	p4(a28, a11)	0
p4(X613, X113)	p4(a0, a89)	0
p4(a3, X112)	p4(a3, a0)	0
p6(a24, X711, X29)	p6(a24, X711, a44)	0
p6(a24, a87, X69)	p6(a24, a87, a41)	0
p6(a24, a1, X63)	p6(a24, a1, a26)	0
p6(a24, X44, X54)	p6(a24, a22, a71)	0
p4(a27, X19)	p4(a27, a10)	0
p6(a24, a1, X610)	p6(a24, a1, a87)	0
p4(X411, X111)	p4(a94, a47)	0
p6(a24, X412, X512)	p6(a24, a0, a99)	0
p4(X43, X13)	p4(a85, a12)	0
p8(X29, X29)	p8(a4, a4)	0
p4(X65, X15)	p4(a53, a46)	0
p4(X44, X14)	p4(a85, a39)	0
p6(a93, X64, X54)	p6(a93, a0, a93)	0
p6(a24, a10, X63)	p6(a24, a10, a87)	0
p6(a24, a0, X69)	p6(a24, a0, a5)	0
p4(X412, X112)	p4(a65, a53)	0
p4(X0, a18)	p4(X5, X5) :- p7(X5, a57), p2(X5, a0)	0
p4(a46, X14)	p4(a46, a18)	0
p0(X44, X74)	p0(a25, a70)	0
p4(a45, X111)	p4(a45, a1)	0
p6(a24, X412, X512)	p6(a24, a29, a68)	0
p4(X411, X111)	p4(a28, a93)	0
p6(a24, a15, X610)	p6(a24, a15, a25)	0
p6(a24, X43, X53)	p6(a24, a86, a13)	0
p6(a93, X612, X512)	p6(a93, a46, a24)	0
p6(a24, X413, X513)	p6(a24, a86, a90)	0
p6(a24, X45, X55)	p6(a24, a33, a22)	0
p8(X211, X211)	p8(a4, a4)	0
p4(X44, X14)	p4(a57, a68)	0
p4(a0, X14)	p4(a0, a27)	0
p0(X410, X710)	p0(a13, a45)	0
p4(X47, X17)	p4(a27, a12)	0
p4(X43, X13)	p4(a14, a61)	0
p8(X411, X711)	p8(a13, a78)	0
p6(a24, X413, X513)	p6(a24, a29, a63)	0
p4(X64, X14)	p4(a29, a68)	0
p6(a24, X43, X53)	p6(a24, a61, a97)	0
p4(X63, X13)	p4(a38, a21)	0
p6(a24, X412, X512)	p6(a24, X610, a97)	0
p6(a77, X63, X83)	p6(a77, a39, a60)	0
p9(a21)	p9(X8) :- p4(X8, X6), p1(X8, a20, X8), p6(a77, X6, X8)	0
p4(X411, X111)	p4(a12, a89)	0
p4(X44, X14)	p4(a7, a51)	0
p4(X612, X112)	p4(a32, a31)	0
p4(a46, X13)	p4(a46, a10)	0
p4(X613, X113)	p4(a27, a24)	0
p4(X64, X14)	p4(a10, a89)	0
p6(a24, X412, X512)	p6(a24, a45, a16)	0
p4(X44, X14)	p4(a7, a20)	0
p6(a24, X411, X511)	p6(a24, a90, a90)	0
p7(a14, a90)	p7(X4, X8) :- p1(X0, X8, X4)	0
p4(X44, X14)	p4(a85, a53)	0
p6(a24, X413, X513)	p6(a24, a46, a97)	0
p4(a10, X112)	p4(a10, a85)	0
p6(a24, a15, X61)	p6(a24, a15, a46)	0
p4(X613, X113)	p4(a32, a46)	0
p4(X47, X17)	p4(a81, a96)	0
p6(a24, X48, X58)	p6(a24, a19, a41)	0
p4(X64, X14)	p4(a87, a27)	0
p6(a24, X45, X55)	p6(a24, a63, a36)	0
p6(a93, X62, X52)	p6(a93, a44, a14)	0
p6(a24, X413, X513)	p6(a24, a19, a46)	0
p4(X412, X112)	p4(a1, a18)	0
p6(a24, X45, X55)	p6(a24, a22, a68)	0
p6(a24, X413, X513)	p6(a24, a67, a81)	0
p4(X62, X12)	p4(a0, a51)	0
p4(X65, X15)	p4(a67, a89)	0
p4(X65, X15)	p4(a20, a28)	0
p4(X44, X14)	p4(a41, a12)	0
p4(X613, X113)	p4(a21, a89)	0
p6(a24, X413, X513)	p6(a24, a5, a90)	0
p6(a24, X413, X513)	p6(a24, a81, a82)	0
p6(a24, a27, X610)	p6(a24, a27, a32)	0
p6(a24, a67, X61)	p6(a24, a67, a11)	0
p4(a17, X112)	p4(a17, a96)	0
p9(a11)	p9(X8) :- p4(X8, X6), p1(X8, a20, X8), p6(a77, X6, X8)	0
p6(a24, X44, X54)	p6(a24, X61, a24)	0
p6(a24, X45, X55)	p6(a24, a54, a12)	0
p4(X43, X13)	p4(a38, a13)	0
p4(a40, X0)	p4(X5, X5) :- p7(X5, a57), p2(X5, a0)	0
p4(a94, X13)	p4(a94, a15)	0
p4(X65, X15)	p4(a0, a10)	0
p6(a24, X45, X55)	p6(a24, a32, a24)	0
p4(X47, X17)	p4(a45, a0)	0
p4(X613, X113)	p4(a21, a28)	0
p6(a24, X43, X53)	p6(a24, a45, a28)	0
p4(X613, X113)	p4(a13, a0)	0
p3(X0, a67)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p4(X412, X112)	p4(a88, a54)	0
p6(a24, a10, X62)	p6(a24, a10, a46)	0
p6(a24, X48, X58)	p6(a24, a19, a0)	0
p4(a21, X19)	p4(a21, a18)	0
p6(a24, X45, X55)	p6(a24, a61, a36)	0
p6(a24, X411, X511)	p6(a24, a15, a91)	0
p6(a24, X410, X510)	p6(a24, a1, a14)	0
p6(a24, X412, X512)	p6(a24, a93, a14)	0
p6(a24, X45, X55)	p6(a24, a67, a87)	0
p6(a24, X44, X54)	p6(a24, a63, a83)	0
p4(X411, X111)	p4(a29, a68)	0
p4(X65, X15)	p4(a24, a67)	0
p6(a24, X45, X55)	p6(a24, a87, a81)	0
p4(X63, X13)	p4(a10, a58)	0
p6(a24, X45, X55)	p6(a24, a87, a1)	0
p6(a24, X44, X54)	p6(a24, X73, a91)	0
p0(X410, X710)	p0(a25, a70)	0
p4(X412, X112)	p4(a0, a45)	0
p4(X65, X15)	p4(a7, a42)	0
p6(a24, X412, X512)	p6(a24, a86, a0)	0
p6(a24, X413, X513)	p6(a24, a90, a88)	0
p6(a24, X45, X55)	p6(a24, a90, a40)	0
p4(X65, X15)	p4(a15, a68)	0
p4(a7, X111)	p4(a7, a63)	0
p4(X65, X15)	p4(a69, a14)	0
p6(a24, X44, X54)	p6(a24, a54, a10)	0
p6(a24, a86, X210)	p6(a24, a86, a25)	0
p6(a24, X44, X54)	p6(a24, a88, a19)	0
p4(X65, X15)	p4(a46, a12)	0
p6(a24, X45, X55)	p6(a24, a86, a17)	0
p4(X49, X19)	p4(a14, a83)	0
p6(a24, X413, X513)	p6(a24, a42, a28)	0
p6(a24, X48, X58)	p6(a24, a31, a82)	0
p4(X43, X13)	p4(a10, a62)	0
p0(X41, X71)	p0(a91, a0)	0
p6(a24, X413, X513)	p6(a24, a91, a83)	0
p6(a24, X413, X513)	p6(a24, a32, a56)	0
p6(a24, X711, X29)	p6(a24, X711, a4)	0
p4(X49, X19)	p4(a29, a65)	0
p6(a24, X44, X54)	p6(a24, a10, a32)	0
p6(a24, X48, X58)	p6(a24, X64, a87)	0
p4(X0, a88)	p4(X5, X5) :- p7(X5, a57), p2(X5, a0)	0
p6(a24, X45, X55)	p6(a24, a14, a93)	0
p0(X41, X71)	p0(a1, a6)	0
p6(a24, X413, X513)	p6(a24, a86, a93)	0
p6(a24, a46, X7)	p6(a24, a46, a0)	0
p4(X65, X15)	p4(a34, a93)	0
p6(a24, X44, X54)	p6(a24, a45, a46)	0
p6(a24, a18, X610)	p6(a24, a18, a46)	0
p6(a24, X45, X55)	p6(a24, a29, a64)	0
p4(X65, X15)	p4(a85, a53)	0
p6(a24, X44, X54)	p6(a24, a14, a41)	0
p6(a24, X45, X55)	p6(a24, a91, a57)	0
p6(a24, X27, X69)	p6(a24, X27, a65)	0
p4(X412, X112)	p4(a81, a27)	0
p3(X0, a45)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p4(a3, X112)	p4(a3, a57)	0
p9(X0)	p9(X0) :- p7(a14, X0)	0
p6(a24, X45, X55)	p6(a24, a87, a19)	0
p6(a24, X413, X513)	p6(a24, a56, a33)	0
p6(a24, a12, X65)	p6(a24, a12, a96)	0
p6(a24, X45, X55)	p6(a24, a87, a14)	0
p3(X0, a88)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p6(a24, X44, X54)	p6(a24, X73, a38)	0
p6(a24, X412, X512)	p6(a24, X711, a92)	0
p6(a24, X413, X513)	p6(a24, a83, a46)	0
p8(X28, X28)	p8(a95, a95)	0
p6(a24, X45, X55)	p6(a24, a67, a22)	0
p6(a24, X43, X53)	p6(a24, a36, a1)	0
p4(X612, X112)	p4(a10, a79)	0
p4(X613, X113)	p4(a66, a29)	0
p6(a24, X44, X54)	p6(a24, a54, a59)	0
p6(a24, X49, X59)	p6(a24, a86, a51)	0
p4(a44, X111)	p4(a44, a47)	0
p8(X45, X75)	p8(a43, a16)	0
p4(X613, X113)	p4(a11, a12)	0
p6(a24, X45, X55)	p6(a24, a20, a1)	0
p0(X44, X74)	p0(a13, a45)	0
p0(X48, X78)	p0(a11, a63)	0
p6(a24, X48, X58)	p6(a24, a0, a5)	0
p6(a24, X411, X511)	p6(a24, a10, a81)	0
p4(X43, X13)	p4(a14, a62)	0
p6(a24, X413, X513)	p6(a24, a19, a34)	0
p4(X47, X17)	p4(a25, a91)	0
p4(X43, X13)	p4(a81, a29)	0
p6(a24, X413, X513)	p6(a24, a27, a36)	0
p4(a12, X13)	p4(a12, a18)	0
p4(X49, X19)	p4(a10, a21)	0
p8(X40, X70)	p8(a74, a29)	0
p6(a24, X45, X55)	p6(a24, a38, a24)	0
p6(a24, X412, X512)	p6(a24, a86, a51)	0
p4(X412, X112)	p4(a26, a89)	0
p4(X612, X112)	p4(a32, a10)	0
p6(a24, X44, X54)	p6(a24, a27, a51)	0
p6(a24, a12, X69)	p6(a24, a12, a44)	0
p6(a24, X412, X512)	p6(a24, X69, a70)	0
p4(X65, X15)	p4(a58, a67)	0
p4(X65, X15)	p4(a87, a80)	0
p4(a63, X13)	p4(a63, a68)	0
p4(X44, X14)	p4(a94, a31)	0
p4(X44, X14)	p4(a4, a51)	0
p6(a24, X413, X513)	p6(a24, a36, a38)	0
p8(X211, X211)	p8(a11, a11)	0
p4(X65, X15)	p4(a69, a12)	0
p4(X64, X14)	p4(a65, a12)	0
p6(a24, X413, X513)	p6(a24, a67, a47)	0
p6(a24, X413, X513)	p6(a24, a94, a21)	0
p6(a24, X413, X513)	p6(a24, a41, a24)	0
p6(a24, X413, X513)	p6(a24, a60, a99)	0
p6(a24, X412, X512)	p6(a24, X610, a47)	0
p8(X40, X70)	p8(a88, a14)	0
p4(X412, X112)	p4(a96, a53)	0
p6(a24, a13, X69)	p6(a24, a13, a60)	0
p6(a24, a81, X610)	p6(a24, a81, a27)	0
p4(a64, X13)	p4(a64, a29)	0
p6(a24, X43, X53)	p6(a24, a36, a32)	0
p6(a24, X43, X53)	p6(a24, a93, a82)	0
p4(X412, X112)	p4(a81, a80)	0
p4(X64, X14)	p4(a0, a23)	0
p4(a99, X14)	p4(a99, a10)	0
p4(X43, X13)	p4(a45, a12)	0
p4(X65, X15)	p4(a51, a10)	0
p6(a77, X65, X85)	p6(a77, a13, a9)	0
p6(a77, X613, X813)	p6(a77, a13, a9)	0
p8(X44, X74)	p8(a1, a20)	0
p4(X65, X15)	p4(a85, a24)	0
p5(a45, a26)	p5(X7, X5) :- p1(X7, X2, X5)	0
p4(X64, X14)	p4(a1, a80)	0
p6(a24, X44, X54)	p6(a24, a28, a36)	0
p6(a24, X44, X54)	p6(a24, a38, a41)	0
p6(a24, X44, X54)	p6(a24, a57, a18)	0
p6(a24, X45, X55)	p6(a24, a67, a17)	0
p6(a24, a86, X21)	p6(a24, a86, a88)	0
p4(X47, X17)	p4(a94, a57)	0
p4(X47, X17)	p4(a81, a85)	0
p6(a24, X43, X53)	p6(a24, a31, a46)	0
p6(a24, X411, X511)	p6(a24, a46, a71)	0
p6(a24, X45, X55)	p6(a24, a93, a68)	0
p4(X613, X113)	p4(a93, a28)	0
p4(X64, X14)	p4(a47, a54)	0
p6(a24, X413, X513)	p6(a24, a90, a32)	0
p4(a0, X14)	p4(a0, a66)	0
p4(a32, a98)	p4(a32, a98)	0
p6(a24, X45, X55)	p6(a24, a40, a19)	0
p8(X211, X211)	p8(a93, a93)	0
p6(a24, X411, X511)	p6(a24, a87, a32)	0
p6(a24, X413, X513)	p6(a24, a28, a70)	0
p6(a24, X412, X512)	p6(a24, a4, a99)	0
p8(a0, a0)	p8(a0, a0)	0
p6(a24, X45, X55)	p6(a24, a11, a70)	0
p4(X411, a10)	p4(a60, a10)	0
p4(X613, X113)	p4(a0, a58)	0
p6(a24, a10, X611)	p6(a24, a10, a41)	0
p6(a24, X411, X511)	p6(a24, a33, a81)	0
p6(a24, X64, X66)	p6(a24, X64, a28)	0
p6(a24, X75, X23)	p6(a24, X75, a85)	0
p4(X44, X14)	p4(a25, a57)	0
p4(a5, X19)	p4(a5, a63)	0
p8(X211, X211)	p8(a98, a98)	0
p6(a24, X44, X54)	p6(a24, a14, a46)	0
p6(a24, a86, X2)	p6(a24, a86, a88)	0
p4(X43, X13)	p4(a1, a27)	0
p4(X65, X15)	p4(a0, a11)	0
p6(a24, a15, X610)	p6(a24, a15, a36)	0
p6(a24, X45, X55)	p6(a24, a57, a51)	0
p4(X412, X112)	p4(a88, a89)	0
p6(a24, X48, X58)	p6(a24, a38, a57)	0
p6(a24, X413, X513)	p6(a24, a91, a56)	0
p6(a24, X411, X511)	p6(a24, a81, a16)	0
p6(a24, a88, X62)	p6(a24, a88, a0)	0
p4(X613, X113)	p4(a54, a51)	0
p6(a24, X413, X513)	p6(a24, a86, a99)	0
p4(X65, X15)	p4(a29, a34)	0
p6(a77, X611, X811)	p6(a77, a29, a1)	0
p6(a24, X413, X513)	p6(a24, a20, a15)	0
p6(a24, a14, X611)	p6(a24, a14, a32)	0
p4(X411, X111)	p4(a94, a21)	0
p6(a24, X413, X513)	p6(a24, a29, a24)	0
p6(a24, X413, X513)	p6(a24, a64, a54)	0
p6(a24, X413, X513)	p6(a24, a64, a41)	0
p4(X64, X14)	p4(a65, a47)	0
p6(a24, X413, X513)	p6(a24, X712, a27)	0
p4(X65, X15)	p4(a36, a29)	0
p6(a24, a0, X68)	p6(a24, a0, a14)	0
p6(a24, X413, X513)	p6(a24, a46, a14)	0
p6(a24, X45, X55)	p6(a24, a32, a16)	0
p4(a28, X13)	p4(a28, a40)	0
p6(a24, X45, X55)	p6(a24, a3, a5)	0
p6(a24, X48, X58)	p6(a24, a3, a14)	0
p6(a24, X413, X513)	p6(a24, a41, a14)	0
p4(X65, X15)	p4(a34, a85)	0
p6(a24, X413, X513)	p6(a24, X210, a3)	0
p6(a24, X413, X513)	p6(a24, a45, a57)	0
p6(a24, X44, X54)	p6(a24, X73, a15)	0
p6(a24, X43, X53)	p6(a24, a10, a12)	0
p6(a93, X64, X54)	p6(a93, a75, a34)	0
p4(X411, a15)	p4(a45, a15)	0
p4(a99, X14)	p4(a99, a12)	0
p3(a0, a44)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p4(X43, X13)	p4(a14, a63)	0
p4(X44, X14)	p4(a12, a10)	0
p6(a24, X413, X513)	p6(a24, a25, a46)	0
p6(a24, a57, X64)	p6(a24, a57, a46)	0
p3(a0, a29)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p6(a24, a48, a27)	p6(a24, a48, a27)	0
p4(X49, X19)	p4(a85, a47)	0
p6(a24, X413, X513)	p6(a24, a46, a19)	0
p6(a24, X48, X58)	p6(a24, a88, a54)	0
p4(X411, X111)	p4(a45, a58)	0
p6(a24, X413, X513)	p6(a24, a81, a71)	0
p6(a24, X48, X58)	p6(a24, a24, a93)	0
p6(a24, X413, X513)	p6(a24, a60, a19)	0
p4(X412, X112)	p4(a4, a21)	0
p6(a24, X711, X29)	p6(a24, X711, a0)	0
p8(X41, X71)	p8(a63, a92)	0
p6(a24, a46, X611)	p6(a24, a46, a12)	0
p6(a24, X44, X54)	p6(a24, a32, a54)	0
p6(a24, a19, X610)	p6(a24, a19, a13)	0
p6(a93, X66, X56)	p6(a93, a46, a24)	0
p6(a24, X411, X511)	p6(a24, a10, a30)	0
p6(a24, X45, X55)	p6(a24, a38, a27)	0
p6(a24, a1, X63)	p6(a24, a1, a1)	0
p6(a24, a16, X62)	p6(a24, a16, a85)	0
p6(a24, X413, X513)	p6(a24, a99, a33)	0
p4(X613, X113)	p4(a46, a80)	0
p6(a24, a52, X610)	p6(a24, a52, a44)	0
p6(a24, X413, X513)	p6(a24, a61, a63)	0
p6(a24, X44, X54)	p6(a24, a88, a56)	0
p6(a24, X45, X55)	p6(a24, a91, a68)	0
p6(a24, X48, X58)	p6(a24, a16, a82)	0
p6(a24, X45, X55)	p6(a24, a25, a63)	0
p6(a24, a38, X610)	p6(a24, a38, a94)	0
p4(X411, X111)	p4(a27, a47)	0
p6(a24, X43, X53)	p6(a24, a16, a52)	0
p4(a0, X112)	p4(a0, a24)	0
p6(a24, X412, X512)	p6(a24, a21, a52)	0
p6(a77, X613, X813)	p6(a77, a23, a49)	0
p6(a24, X413, X513)	p6(a24, a56, a22)	0
p4(X65, X15)	p4(a39, a91)	0
p6(a24, X44, X54)	p6(a24, X61, a52)	0
p5(X0, a34)	p5(X7, X5) :- p1(X7, X2, X5)	0
p3(X0, a59)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p4(X412, X112)	p4(a12, a31)	0
p6(a24, X44, X54)	p6(a24, a14, a17)	0
p6(a24, X42, X52)	p6(a24, a86, a10)	0
p6(a24, a46, X61)	p6(a24, a46, a11)	0
p6(a24, X43, X53)	p6(a24, a16, a51)	0
p4(X412, X112)	p4(a88, a27)	0
p4(X411, X111)	p4(a65, a47)	0
p4(X411, X111)	p4(a14, a38)	0
p4(X44, X14)	p4(a81, a53)	0
p6(a24, X43, X53)	p6(a24, X61, a3)	0
p4(X64, X14)	p4(a39, a12)	0
p6(a24, X411, X511)	p6(a24, a87, a33)	0
p4(X612, X112)	p4(a79, a45)	0
p6(a24, a85, X69)	p6(a24, a85, a0)	0
p4(X65, X15)	p4(a99, a39)	0
p4(X612, X112)	p4(a0, a91)	0
p6(a24, X412, X512)	p6(a24, a0, a68)	0
p4(X612, X112)	p4(a46, a1)	0
p6(a24, X412, X512)	p6(a24, a90, a12)	0
p6(a24, X413, X513)	p6(a24, a5, a67)	0
p6(a24, X62, X63)	p6(a24, X62, a4)	0
p6(a24, a12, X69)	p6(a24, a12, a13)	0
p4(X412, X112)	p4(a29, a42)	0
p4(X613, X113)	p4(a29, a15)	0
